epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.08832000195980072,3.9581785202026367,0.1,0.07850000262260437,4.478268146514893
1,0.18585999310016632,3.3136203289031982,0.1,0.16140000522136688,3.861567497253418
2,0.2867400050163269,2.761439323425293,0.1,0.23389999568462372,3.1899709701538086
3,0.3713800013065338,2.3608014583587646,0.1,0.337799996137619,2.5624077320098877
4,0.4295800030231476,2.0911223888397217,0.1,0.396699994802475,2.3804688453674316
5,0.4762600064277649,1.8852837085723877,0.1,0.41290000081062317,2.273172378540039
6,0.5161799788475037,1.7265092134475708,0.1,0.4323999881744385,2.2373363971710205
7,0.5471799969673157,1.6036070585250854,0.1,0.44510000944137573,2.3423781394958496
8,0.569920003414154,1.5061362981796265,0.1,0.4661000072956085,2.065391778945923
9,0.5942400097846985,1.4148050546646118,0.1,0.5108000040054321,1.8176829814910889
10,0.6139400005340576,1.334714412689209,0.1,0.49729999899864197,2.075287342071533
11,0.6299399733543396,1.2666547298431396,0.1,0.46810001134872437,2.236052989959717
12,0.6469799876213074,1.205133318901062,0.1,0.5285999774932861,1.8197062015533447
13,0.6614000201225281,1.1437220573425293,0.1,0.5254999995231628,1.8860371112823486
14,0.6732800006866455,1.0901679992675781,0.1,0.5407000184059143,1.8478893041610718
15,0.6870599985122681,1.0496199131011963,0.1,0.5311999917030334,1.905945062637329
16,0.7006800174713135,0.99979567527771,0.1,0.593999981880188,1.515356183052063
17,0.7143200039863586,0.9522079825401306,0.1,0.5590000152587891,1.7270110845565796
18,0.7217599749565125,0.9101430177688599,0.1,0.5407999753952026,1.9265387058258057
19,0.7329599857330322,0.8711709976196289,0.1,0.5813999772071838,1.68510103225708
20,0.7455800175666809,0.8354954123497009,0.1,0.5364000201225281,2.0019922256469727
21,0.7515199780464172,0.8047460913658142,0.1,0.5752999782562256,1.7950711250305176
22,0.7601400017738342,0.7757974863052368,0.1,0.5769000053405762,1.8067152500152588
23,0.7709599733352661,0.7421042323112488,0.1,0.5812000036239624,1.8769840002059937
24,0.7787200212478638,0.7151990532875061,0.1,0.5723000168800354,1.8208097219467163
25,0.7841399908065796,0.6860635876655579,0.1,0.5763000249862671,1.921154499053955
26,0.7949600219726562,0.654753565788269,0.1,0.5934000015258789,1.8325706720352173
27,0.8019800186157227,0.631892204284668,0.1,0.5600000023841858,2.0651626586914062
28,0.8071200251579285,0.6038627624511719,0.1,0.60589998960495,1.7193303108215332
29,0.816860020160675,0.5807965397834778,0.1,0.5989000201225281,1.85433030128479
30,0.8198000192642212,0.5652818083763123,0.1,0.6093999743461609,1.7603102922439575
31,0.8268799781799316,0.5369002223014832,0.1,0.597599983215332,1.969566822052002
32,0.8320199847221375,0.5232900381088257,0.1,0.6003000140190125,1.8881080150604248
33,0.8381199836730957,0.5038193464279175,0.1,0.5702999830245972,2.177279472351074
34,0.8449199795722961,0.4823751449584961,0.1,0.5990999937057495,1.8546286821365356
35,0.8491600155830383,0.46369755268096924,0.1,0.5889000296592712,1.947053074836731
36,0.8572999835014343,0.43972355127334595,0.1,0.6222000122070312,1.8335649967193604
37,0.8603000044822693,0.42763420939445496,0.1,0.6080999970436096,2.084641695022583
38,0.8653200268745422,0.4118051826953888,0.1,0.5895000100135803,2.258281707763672
39,0.8670200109481812,0.4026416540145874,0.1,0.5978999733924866,2.0419669151306152
40,0.8721200227737427,0.392152339220047,0.1,0.6104999780654907,2.12532901763916
41,0.8756999969482422,0.3728620707988739,0.1,0.5626000165939331,2.522752285003662
42,0.8851199746131897,0.34709540009498596,0.1,0.6191999912261963,1.8868939876556396
43,0.8863400220870972,0.34972405433654785,0.1,0.6097000241279602,2.0931508541107178
44,0.8898199796676636,0.33641159534454346,0.1,0.6147000193595886,2.076723575592041
45,0.8914200067520142,0.32224324345588684,0.1,0.6277999877929688,2.104506731033325
46,0.8944399952888489,0.31523963809013367,0.1,0.6044999957084656,2.1731934547424316
47,0.9000999927520752,0.2986966669559479,0.1,0.6262000203132629,2.1368203163146973
48,0.9055200219154358,0.28272414207458496,0.1,0.6064000129699707,2.322465658187866
49,0.9053199887275696,0.28454896807670593,0.1,0.6136999726295471,2.3046951293945312
50,0.9078599810600281,0.2723565697669983,0.1,0.6139000058174133,2.2376646995544434
51,0.9084600210189819,0.26953762769699097,0.1,0.6165000200271606,2.2425951957702637
52,0.9140400290489197,0.2563515901565552,0.1,0.6075999736785889,2.31453275680542
53,0.9155600070953369,0.25158926844596863,0.1,0.6115999817848206,2.2444705963134766
54,0.917739987373352,0.24730704724788666,0.1,0.6208000183105469,2.3567051887512207
55,0.9256600141525269,0.22713078558444977,0.1,0.6161999702453613,2.2746338844299316
56,0.9222000241279602,0.22900201380252838,0.1,0.6108999848365784,2.2891621589660645
57,0.9284399747848511,0.21373198926448822,0.1,0.613099992275238,2.289419412612915
58,0.927299976348877,0.21380886435508728,0.1,0.6226000189781189,2.359168529510498
59,0.9284399747848511,0.2119990587234497,0.1,0.6219000220298767,2.417760133743286
60,0.9326599836349487,0.19747072458267212,0.1,0.6344000101089478,2.1843068599700928
61,0.9324600100517273,0.19703280925750732,0.1,0.6298999786376953,2.309800624847412
62,0.9374399781227112,0.18409037590026855,0.1,0.6126999855041504,2.5399370193481445
63,0.9362199902534485,0.19128960371017456,0.1,0.6276999711990356,2.3989923000335693
64,0.9387999773025513,0.18224111199378967,0.1,0.6391000151634216,2.198963165283203
65,0.9436799883842468,0.1669367402791977,0.1,0.638700008392334,2.293027639389038
66,0.9422799944877625,0.1708078533411026,0.1,0.628000020980835,2.46313738822937
67,0.9448400139808655,0.16421422362327576,0.1,0.6136999726295471,2.654691457748413
68,0.944819986820221,0.1625019907951355,0.1,0.6503000259399414,2.3152225017547607
69,0.947920024394989,0.15682557225227356,0.1,0.6485999822616577,2.3386895656585693
70,0.951479971408844,0.14938503503799438,0.1,0.6223000288009644,2.6484134197235107
71,0.9511399865150452,0.14222578704357147,0.1,0.6359000205993652,2.3629159927368164
72,0.9533600211143494,0.1403963416814804,0.1,0.6166999936103821,2.682175874710083
73,0.9521399736404419,0.14319178462028503,0.1,0.6290000081062317,2.5735321044921875
74,0.9545999765396118,0.13570448756217957,0.1,0.6412000060081482,2.374331474304199
75,0.9527199864387512,0.14216214418411255,0.1,0.6330000162124634,2.5277419090270996
76,0.9548400044441223,0.13542884588241577,0.1,0.6438999772071838,2.38529372215271
77,0.9589999914169312,0.12451452016830444,0.1,0.6485999822616577,2.3173775672912598
78,0.9573799967765808,0.12614363431930542,0.1,0.6366999745368958,2.7483789920806885
79,0.9592599868774414,0.12192393839359283,0.1,0.656499981880188,2.35945987701416
80,0.9614999890327454,0.11656982451677322,0.1,0.6470999717712402,2.4879283905029297
81,0.9602199792861938,0.11663557589054108,0.1,0.6442999839782715,2.4154703617095947
82,0.9648600220680237,0.10682298988103867,0.1,0.6543999910354614,2.424321174621582
83,0.9592999815940857,0.11885113269090652,0.1,0.6395999789237976,2.633814573287964
84,0.9624199867248535,0.11122075468301773,0.1,0.6528000235557556,2.380427122116089
85,0.9657800197601318,0.10332737118005753,0.1,0.6492000222206116,2.621023654937744
86,0.9651200175285339,0.1039200872182846,0.1,0.6398000121116638,2.75140643119812
87,0.9643999934196472,0.10586147755384445,0.1,0.6434999704360962,2.5932719707489014
88,0.9638400077819824,0.10656861215829849,0.1,0.6460999846458435,2.4548542499542236
89,0.9686999917030334,0.09235984086990356,0.1,0.6410999894142151,2.5884785652160645
90,0.968779981136322,0.09103534370660782,0.1,0.6516000032424927,2.58780837059021
91,0.965179979801178,0.10329016298055649,0.1,0.6301000118255615,2.700942277908325
92,0.9678000211715698,0.09572160243988037,0.1,0.6450999975204468,2.5718934535980225
93,0.9685199856758118,0.09384684264659882,0.1,0.6568999886512756,2.5959503650665283
94,0.971560001373291,0.08650142699480057,0.1,0.649399995803833,2.4937314987182617
95,0.9720199704170227,0.08361508697271347,0.1,0.6292999982833862,2.9397268295288086
96,0.9698799848556519,0.09005868434906006,0.1,0.6467000246047974,2.6826212406158447
97,0.9719600081443787,0.08128806948661804,0.1,0.6545000076293945,2.6092851161956787
98,0.9689599871635437,0.09363734722137451,0.1,0.6518999934196472,2.571978807449341
99,0.9698399901390076,0.08858524262905121,0.1,0.6561999917030334,2.5961403846740723
100,0.968559980392456,0.0930294543504715,0.1,0.6384000182151794,2.8610167503356934
101,0.9718599915504456,0.08308065682649612,0.1,0.6417999863624573,2.753061532974243
102,0.9724400043487549,0.0812513530254364,0.1,0.6507999897003174,2.7934348583221436
103,0.9707199931144714,0.08810273557901382,0.1,0.6459000110626221,2.893287181854248
104,0.9749799966812134,0.0775221511721611,0.1,0.6474999785423279,2.655811309814453
105,0.9751600027084351,0.07230724394321442,0.1,0.6520000100135803,2.6959116458892822
106,0.977400004863739,0.071568563580513,0.1,0.652899980545044,2.595888137817383
107,0.9788399934768677,0.06295926868915558,0.1,0.6657000184059143,2.685452938079834
108,0.9792199730873108,0.06294380128383636,0.1,0.6592000126838684,2.7223057746887207
109,0.9767600297927856,0.06980744749307632,0.1,0.6477000117301941,2.7912275791168213
110,0.9775000214576721,0.06513864547014236,0.1,0.6491000056266785,2.9044432640075684
111,0.975059986114502,0.07240462303161621,0.1,0.6570000052452087,2.7227907180786133
112,0.9748200178146362,0.07443967461585999,0.1,0.6424000263214111,2.9211177825927734
113,0.9759200215339661,0.07144244760274887,0.1,0.6498000025749207,2.6504404544830322
114,0.9768800139427185,0.06765695661306381,0.1,0.6471999883651733,2.8600120544433594
115,0.9825800061225891,0.051329273730516434,0.1,0.6568999886512756,2.868716239929199
116,0.9812600016593933,0.05763396993279457,0.1,0.6672000288963318,2.6243629455566406
117,0.9772199988365173,0.06815407425165176,0.1,0.6538000106811523,2.7579727172851562
118,0.9778000116348267,0.06537475436925888,0.1,0.6521000266075134,2.8856210708618164
119,0.9797599911689758,0.06020044535398483,0.1,0.6499000191688538,2.8906352519989014
120,0.9811599850654602,0.057529766112565994,0.1,0.6574000120162964,2.797548770904541
121,0.9810199737548828,0.05601964518427849,0.1,0.6586999893188477,2.838625192642212
122,0.980459988117218,0.06025344133377075,0.1,0.644599974155426,2.915940046310425
123,0.9800199866294861,0.06089680269360542,0.1,0.656499981880188,2.8325536251068115
124,0.979420006275177,0.06185958534479141,0.1,0.641700029373169,2.9660980701446533
125,0.9795399904251099,0.06200861185789108,0.1,0.6628999710083008,2.7608256340026855
126,0.981220006942749,0.05628813058137894,0.1,0.6552000045776367,2.9251232147216797
127,0.980459988117218,0.05737457424402237,0.1,0.6514000296592712,2.972590923309326
128,0.9814800024032593,0.05500361695885658,0.1,0.6581000089645386,2.692965507507324
129,0.9838600158691406,0.049312300980091095,0.1,0.6615999937057495,2.917503595352173
130,0.9845200181007385,0.046067096292972565,0.1,0.6582000255584717,2.8498010635375977
131,0.9825400114059448,0.051223814487457275,0.1,0.6626999974250793,2.6589579582214355
132,0.9817000031471252,0.055818285793066025,0.1,0.6518999934196472,3.0234785079956055
133,0.9818599820137024,0.05506927892565727,0.1,0.6520000100135803,2.850963830947876
134,0.98444002866745,0.04674166440963745,0.1,0.6536999940872192,2.891789674758911
135,0.9843999743461609,0.04773106053471565,0.1,0.6546000242233276,2.8039307594299316
136,0.9842000007629395,0.048282768577337265,0.1,0.6514000296592712,2.89794659614563
137,0.983959972858429,0.04711084067821503,0.1,0.6689000129699707,2.719679832458496
138,0.9840199947357178,0.04836570844054222,0.1,0.6621999740600586,2.8221192359924316
139,0.9828199744224548,0.050459153950214386,0.1,0.6664000153541565,2.852553606033325
140,0.9854000210762024,0.04549217224121094,0.1,0.6633999943733215,2.7896087169647217
141,0.9851199984550476,0.04357527941465378,0.1,0.66839998960495,2.7381231784820557
142,0.9848600029945374,0.04639751836657524,0.1,0.659600019454956,2.896291494369507
143,0.9843599796295166,0.046676069498062134,0.1,0.6559000015258789,2.912844181060791
144,0.9844200015068054,0.04725225642323494,0.1,0.6477000117301941,3.058908462524414
145,0.983680009841919,0.047708794474601746,0.1,0.6543999910354614,2.925588369369507
146,0.9859200119972229,0.04264185205101967,0.1,0.6722000241279602,2.694796085357666
147,0.9869999885559082,0.039497677236795425,0.1,0.6692000031471252,2.7893927097320557
148,0.9875199794769287,0.0368916317820549,0.1,0.6600000262260437,2.924943208694458
149,0.9865400195121765,0.04109761863946915,0.1,0.6620000004768372,2.896555185317993
150,0.9848200082778931,0.04607761651277542,0.1,0.6632000207901001,3.0255186557769775
151,0.9831399917602539,0.0502045564353466,0.1,0.6611999869346619,2.8513004779815674
152,0.9858400225639343,0.04318957030773163,0.1,0.6644999980926514,2.7976930141448975
153,0.985040009021759,0.04348351061344147,0.1,0.6581000089645386,2.945711612701416
154,0.9854599833488464,0.043069988489151,0.1,0.6518999934196472,3.0712170600891113
155,0.9856600165367126,0.042362164705991745,0.1,0.6636000275611877,2.8390557765960693
156,0.9874399900436401,0.03919195383787155,0.1,0.6714000105857849,2.743553400039673
157,0.9856799840927124,0.04432627558708191,0.1,0.6607000231742859,2.8518900871276855
158,0.987280011177063,0.03999975323677063,0.1,0.6578999757766724,3.1260805130004883
159,0.9857199788093567,0.042690880596637726,0.1,0.6668999791145325,2.874326467514038
160,0.9871799945831299,0.0383964441716671,0.1,0.6665999889373779,2.9645450115203857
161,0.9881600141525269,0.03467084839940071,0.1,0.6689000129699707,2.8356852531433105
162,0.9887999892234802,0.033970367163419724,0.1,0.6565999984741211,2.9180383682250977
163,0.9887599945068359,0.034698158502578735,0.1,0.6690000295639038,2.7997517585754395
164,0.9884200096130371,0.035421136766672134,0.1,0.6638000011444092,3.0184578895568848
165,0.9879599809646606,0.03769909217953682,0.1,0.6608999967575073,2.991947650909424
166,0.9886999726295471,0.034505557268857956,0.1,0.6596999764442444,3.05218243598938
167,0.9876000285148621,0.03602490574121475,0.1,0.6710000038146973,2.79774808883667
168,0.9880399703979492,0.0352700911462307,0.1,0.6671000123023987,2.865887403488159
169,0.9888799786567688,0.03328816965222359,0.1,0.6740999817848206,2.8786239624023438
170,0.9882799983024597,0.036817606538534164,0.1,0.6714000105857849,2.9078762531280518
171,0.9875800013542175,0.036611348390579224,0.1,0.659600019454956,3.106468439102173
172,0.9885799884796143,0.03421584889292717,0.1,0.6739000082015991,2.7425920963287354
173,0.989300012588501,0.03406137973070145,0.1,0.6574000120162964,2.9069063663482666
174,0.9882799983024597,0.03563065826892853,0.1,0.6636000275611877,2.971330165863037
175,0.989579975605011,0.032294996082782745,0.1,0.6743000149726868,2.909214735031128
176,0.99235999584198,0.02450018748641014,0.1,0.6739000082015991,2.945297956466675
177,0.9902600049972534,0.030128944665193558,0.1,0.6646999716758728,2.9531331062316895
178,0.9896799921989441,0.03272130340337753,0.1,0.6690000295639038,3.0834498405456543
179,0.9904800057411194,0.028525127097964287,0.1,0.65829998254776,3.233631134033203
180,0.9886599779129028,0.033695776015520096,0.1,0.6680999994277954,2.990431785583496
181,0.9907000064849854,0.02822282165288925,0.1,0.6657999753952026,3.1374783515930176
182,0.9905999898910522,0.03129444643855095,0.1,0.6675000190734863,2.8746211528778076
183,0.9910600185394287,0.028117861598730087,0.1,0.6732000112533569,3.0170414447784424
184,0.9900599718093872,0.0305711068212986,0.1,0.6704000234603882,2.952042818069458
185,0.9910200238227844,0.02715134434401989,0.1,0.6644999980926514,3.170656442642212
186,0.9891999959945679,0.033041443675756454,0.1,0.6735000014305115,2.9216701984405518
187,0.9919400215148926,0.02581777051091194,0.1,0.6693000197410583,2.9141252040863037
188,0.9911800026893616,0.025883229449391365,0.1,0.6725000143051147,2.892660140991211
189,0.9902399778366089,0.02969393879175186,0.1,0.6711999773979187,2.9758477210998535
190,0.9915800094604492,0.026789214462041855,0.1,0.6703000068664551,3.077815294265747
191,0.991919994354248,0.02505054511129856,0.1,0.6740999817848206,2.915832281112671
192,0.9899799823760986,0.030523188412189484,0.1,0.6694999933242798,3.0587501525878906
193,0.9908999800682068,0.028185075148940086,0.1,0.6751000285148621,2.888467311859131
194,0.9880200028419495,0.03789977356791496,0.1,0.6660000085830688,3.096787929534912
195,0.9884200096130371,0.034599922597408295,0.1,0.6779000163078308,2.9624598026275635
196,0.9902799725532532,0.028204534202814102,0.1,0.6568999886512756,3.4521796703338623
197,0.9905200004577637,0.02946329675614834,0.1,0.6614999771118164,3.2639245986938477
198,0.9904999732971191,0.029389377683401108,0.1,0.678600013256073,2.8758561611175537
199,0.9905800223350525,0.02698553167283535,0.1,0.6800000071525574,2.889148712158203
200,0.9898399710655212,0.030307995155453682,0.1,0.6675999760627747,3.001408576965332
201,0.9915400147438049,0.02596449665725231,0.1,0.6657000184059143,3.018369674682617
202,0.9917200207710266,0.026192648336291313,0.1,0.667900025844574,3.122490882873535
203,0.9910399913787842,0.02635182812809944,0.1,0.6586999893188477,3.3036627769470215
204,0.9912999868392944,0.0264119952917099,0.1,0.6711999773979187,2.908240795135498
205,0.9906799793243408,0.028061361983418465,0.1,0.6660000085830688,3.2816202640533447
206,0.9901800155639648,0.030515076592564583,0.1,0.6725000143051147,2.992310047149658
207,0.9918000102043152,0.024397147819399834,0.1,0.6735000014305115,3.0527920722961426
208,0.9924600124359131,0.023967284709215164,0.1,0.6700000166893005,2.9984583854675293
209,0.9916599988937378,0.02571042813360691,0.1,0.6784999966621399,2.9678151607513428
210,0.992900013923645,0.022438667714595795,0.1,0.67330002784729,3.028477907180786
211,0.9927600026130676,0.022740336135029793,0.1,0.6712999939918518,2.9838368892669678
212,0.9917799830436707,0.024703413248062134,0.1,0.6643000245094299,3.2031683921813965
213,0.991599977016449,0.025641953572630882,0.1,0.669700026512146,3.081024646759033
214,0.9928799867630005,0.021154046058654785,0.1,0.6754000186920166,3.0390686988830566
215,0.9918599724769592,0.024698413908481598,0.1,0.6571000218391418,3.1962249279022217
216,0.9911800026893616,0.02574782259762287,0.1,0.6741999983787537,3.008286237716675
217,0.9905400276184082,0.028323626145720482,0.1,0.66839998960495,3.109722375869751
218,0.9916200041770935,0.025760093703866005,0.1,0.6739000082015991,2.933934450149536
219,0.9922599792480469,0.023457860574126244,0.1,0.6782000064849854,2.93090558052063
220,0.993120014667511,0.021590394899249077,0.1,0.6642000079154968,3.036752223968506
221,0.9926400184631348,0.023892346769571304,0.1,0.6680999994277954,3.219012975692749
222,0.993399977684021,0.02028351090848446,0.1,0.6754000186920166,2.95697021484375
223,0.9929599761962891,0.02122887782752514,0.1,0.6744999885559082,3.0790014266967773
224,0.9936000108718872,0.020065119490027428,0.1,0.6721000075340271,3.0885257720947266
225,0.9927800297737122,0.02273455262184143,0.1,0.6654000282287598,3.313854217529297
226,0.9926599860191345,0.023312866687774658,0.1,0.6680999994277954,3.26977276802063
227,0.9918199777603149,0.02428426221013069,0.1,0.6758999824523926,3.0560176372528076
228,0.9940999746322632,0.017327412962913513,0.1,0.6791999936103821,3.1158125400543213
229,0.992579996585846,0.021795818582177162,0.1,0.6761999726295471,3.0571837425231934
230,0.9934599995613098,0.020328586921095848,0.1,0.6783999800682068,2.9221813678741455
231,0.9923800230026245,0.022588878870010376,0.1,0.6650000214576721,3.011371374130249
232,0.9918199777603149,0.02413492277264595,0.1,0.6741999983787537,3.061774492263794
233,0.9924399852752686,0.023330923169851303,0.1,0.6814000010490417,2.97745943069458
234,0.9933599829673767,0.019642682746052742,0.1,0.6771000027656555,3.050398349761963
235,0.9919999837875366,0.022824227809906006,0.1,0.6685000061988831,3.2344210147857666
236,0.9918599724769592,0.024799508973956108,0.1,0.6718000173568726,3.0977983474731445
237,0.9924399852752686,0.02333587221801281,0.1,0.6730999946594238,3.1530048847198486
238,0.9912999868392944,0.025973090901970863,0.1,0.6751999855041504,3.022749900817871
239,0.9916999936103821,0.02469552494585514,0.1,0.6686999797821045,3.2292377948760986
240,0.9925000071525574,0.02283165603876114,0.1,0.6697999835014343,3.103189468383789
241,0.9926400184631348,0.022360609844326973,0.1,0.6668999791145325,3.1998085975646973
242,0.9922599792480469,0.024671882390975952,0.1,0.6650000214576721,3.2493348121643066
243,0.9926999807357788,0.022256266325712204,0.1,0.6725000143051147,3.080901861190796
244,0.9944400191307068,0.01677628979086876,0.1,0.6764000058174133,2.9505534172058105
245,0.9931600093841553,0.02065388672053814,0.1,0.6746000051498413,3.0971570014953613
246,0.9942600131034851,0.01803390122950077,0.1,0.6753000020980835,3.1260225772857666
247,0.9938600063323975,0.01881231553852558,0.1,0.6707000136375427,3.187427043914795
248,0.9936000108718872,0.018648480996489525,0.1,0.6753000020980835,3.1914992332458496
249,0.9941800236701965,0.018577640876173973,0.1,0.6686999797821045,3.1143038272857666
250,0.9950000047683716,0.014681657776236534,0.01,0.6937000155448914,2.7985212802886963
251,0.997439980506897,0.009090396575629711,0.01,0.6955000162124634,2.7757327556610107
252,0.9980000257492065,0.006997128948569298,0.01,0.6953999996185303,2.7631380558013916
253,0.998420000076294,0.005744997411966324,0.01,0.6965000033378601,2.7651376724243164
254,0.998420000076294,0.005322915501892567,0.01,0.6972000002861023,2.7529706954956055
255,0.9988200068473816,0.004636677913367748,0.01,0.6973000168800354,2.7533698081970215
256,0.9987199902534485,0.004888997878879309,0.01,0.6991000175476074,2.7450480461120605
257,0.998960018157959,0.004107154440134764,0.01,0.6973000168800354,2.750631332397461
258,0.9990599751472473,0.0036550869699567556,0.01,0.6972000002861023,2.747575283050537
259,0.998960018157959,0.00408189557492733,0.01,0.6980000138282776,2.741497755050659
